ID_CIDERH,ID_PROPIET,COD_BNA,LAT_Y,LON_X,ALTURA,PROPIETARIO,PAIS,REGION,COMUNA,NOMBRE,CUENCA,SUB_CUENCA,GEOMORFO,DATUM,DATO,COD_CUENCA,COMENTARIO,ANOS_DV,ANOI_DV,ANOF_DV,ANOS_PP,ANOI_PP,ANOF_PP,ANOS_TMED,ANOI_TMED,ANOF_TMED,ANOS_TMAX,ANOI_TMAX,ANOF_TMAX,ANOS_TMIN,ANOI_TMIN,ANOF_TMIN,ANOS_V,ANOI_V,ANOF_V,ANOS_HR,ANOI_HR,ANOF_HR,ANOS_R,ANOI_R,ANOF_R,ANOS_RMAX,ANOI_RMAX,ANOF_RMAX,ANOS_RMIN,ANOI_RMIN,ANOF_RMIN,ANOS_VMAX,ANOI_VMAX,ANOF_VMAX,ANOS_VMIN,ANOI_VMIN,ANOF_VMIN,ANOS_HRMAX,ANOI_HRMAX,ANOF_HRMAX,ANOS_HRMIN,ANOI_HRMIN,ANOF_HRMIN,ANOS_TMINS,ANOI_TMINS,ANOF_TMINS,ANOS_TR,ANOI_TR,ANOF_TR,ANOS_PA,ANOI_PA,ANOF_PA,TDATOS_DV,PDATOS_DV,NA_DV,PNA_DV,VALIDOS_DV,PVALIDOS_DV,ANOFAV_DV,PACEPTA_DV,TDATOS_PP,PDATOS_PP,NA_PP,PNA_PP,VALIDOS_PP,PVALIDOS_PP,ANOFAV_PP,PACEPTA_PP,TDATOS_TMED,PDATOS_TMED,NA_TMED,PNA_TMED,VALIDOS_TMED,PVALIDOS_TMED,ANOFAV_TMED,PACEPTA_TMED,TDATOS_TMAX,PDATOS_TMAX,NA_TMAX,PNA_TMAX,VALIDOS_TMAX,PVALIDOS_TMAX,ANOFAV_TMAX,PACEPTA_TMAX,TDATOS_TMIN,PDATOS_TMIN,NA_TMIN,PNA_TMIN,VALIDOS_TMIN,PVALIDOS_TMIN,ANOFAV_TMIN,PACEPTA_TMIN,TDATOS_V,PDATOS_V,NA_V,PNA_V,VALIDOS_V,PVALIDOS_V,ANOFAV_V,PACEPTA_V,TDATOS_HR,PDATOS_HR,NA_HR,PNA_HR,VALIDOS_HR,PVALIDOS_HR,ANOFAV_HR,PACEPTA_HR,TDATOS_R,PDATOS_R,NA_R,PNA_R,VALIDOS_R,PVALIDOS_R,ANOFAV_R,PACEPTA_R,TDATOS_RMAX,PDATOS_RMAX,NA_RMAX,PNA_RMAX,VALIDOS_RMAX,PVALIDOS_RMAX,ANOFAV_RMAX,PACEPTA_RMAX,TDATOS_RMIN,PDATOS_RMIN,NA_RMIN,PNA_RMIN,VALIDOS_RMIN,PVALIDOS_RMIN,ANOFAV_RMIN,PACEPTA_RMIN,TDATOS_VMAX,PDATOS_VMAX,NA_VMAX,PNA_VMAX,VALIDOS_VMAX,PVALIDOS_VMAX,ANOFAV_VMAX,PACEPTA_VMAX,TDATOS_VMIN,PDATOS_VMIN,NA_VMIN,PNA_VMIN,VALIDOS_VMIN,PVALIDOS_VMIN,ANOFAV_VMIN,PACEP_VMIN,TDATOS_HRMAX,PDATOS_HRMAX,NA_HRMAX,PNA_HRMAX,VALIDOS_HRMAX,PVALIDOS_HRMAX,ANOFAV_HRMAX,PACEPTA_HRMAX,TDATOS_HRMIN,PDATOS_HRMIN,NA_HRMIN,PNA_HRMIN,VALIDOS_HRMIN,PVALIDOS_HRMIN,ANOFAV_HRMIN,PACEPTA_HRMIN,TDATOS_TMINSUELO,PDATOS_TMINSUELO,NA_TMINSUELO,PNA_TMINSUELO,VALIDOS_TMINSUELO,PVALIDOS_TMINSUELO,ANOSFAV_TMINSUELO,PACEPTA_TMINSUELO,TDATOS_TROCIO,PDATOS_TROCIO,NA_TROCIO,PNA_TROCIO,VALIDOS_TROCIO,PVALIDO_TROCIO,ANOSFAV_TROCIO,PACEPTA_TROCIO,TDATOS_PA,PDATOS_PA,NA_PA,PNA_PA,VALIDOS_PA,PVALIDO_PA,ANOSFAV_PA,PACEPTA_PA,PCORTE
M_251_AA,860700,NULL,-22.367,-60.05,139.0,NOAA,PARAGUAY,NULL,NULL,NULL,NULL,NULL,PARAGUAY,WGS 1984,SI,NULL,NULL,2.0,2004.0,2005.0,2.0,2004.0,2005.0,2.0,2004.0,2005.0,1.0,2005.0,2005.0,1.0,2005.0,2005.0,2.0,2004.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005.0,2005.0,1.0,2005.0,2005.0,1.0,2005.0,2005.0,4.0,0.000747,0.0,0.0,4.0,100.0,0.0,0.0,2.0,0.000488,0.0,0.0,2.0,100.0,0.0,0.0,4.0,0.00068,0.0,0.0,4.0,100.0,0.0,0.0,1.0,0.000212,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.000212,1.0,100.0,0.0,0.0,0.0,0.0,4.0,0.000681,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005109079,0.0,0.0,1.0,100.0,0.0,0.0,3.0,0.0005331826,0.0,0.0,3.0,100.0,0.0,0.0,3.0,0.0008647726,0.0,0.0,3.0,100.0,0.0,0.0,85.0
M_252_AA,860700,NULL,-22.37,-60.05,139.0,NOAA,PARAGUAY,NULL,NULL,NULL,NULL,NULL,PARAGUAY,WGS 1984,SI,NULL,NULL,2.0,2004.0,2005.0,0.0,0.0,0.0,1.0,2005.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2004.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005.0,2005.0,1.0,2005.0,2005.0,3.0,0.000561,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00017,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.000511,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001777275,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0002882575,0.0,0.0,1.0,100.0,0.0,0.0,85.0
M_253_AA,861070,NULL,-23.567,-60.567,183.0,NOAA,PARAGUAY,NULL,NULL,NULL,NULL,NULL,PARAGUAY,WGS 1984,SI,NULL,NULL,4.0,1975.0,1978.0,4.0,1975.0,1978.0,4.0,1975.0,1978.0,4.0,1975.0,1978.0,4.0,1975.0,1978.0,4.0,1975.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1975.0,1978.0,4.0,1975.0,1978.0,151.0,0.028213,0.0,0.0,151.0,100.0,0.0,0.0,143.0,0.034916,0.0,0.0,143.0,100.0,0.0,0.0,208.0,0.035354,0.0,0.0,208.0,100.0,0.0,0.0,133.0,0.028157,133.0,100.0,0.0,0.0,0.0,0.0,133.0,0.028157,0.0,0.0,133.0,100.0,0.0,0.0,202.0,0.034407,0.0,0.0,202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.03696733,0.0,0.0,208.0,100.0,0.0,0.0,191.0,0.05505719,0.0,0.0,191.0,100.0,0.0,0.0,85.0
M_254_AA,870070,NULL,-22.083,-65.583,3462.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,13.0,1939.0,1968.0,13.0,1939.0,1968.0,13.0,1939.0,1968.0,13.0,1939.0,1968.0,13.0,1939.0,1968.0,13.0,1939.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1939.0,1968.0,6.0,1957.0,1968.0,1813.0,0.338747,0.0,0.0,1813.0,100.0,1.0,7.692308,485.0,0.11842,0.0,0.0,485.0,100.0,0.0,0.0,3302.0,0.561241,0.0,0.0,3302.0,100.0,5.0,38.461538,3223.0,0.682342,358.0,11.10766,2865.0,88.89234,5.0,38.461538,3223.0,0.68234,2179.0,67.60782,1044.0,32.39218,1.0,7.692308,3321.0,0.565669,0.0,0.0,3321.0,100.0,5.0,38.461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,0.5774368,0.0,0.0,3249.0,100.0,5.0,38.46154,1228.0,0.3539803,0.0,0.0,1228.0,100.0,1.0,16.66667,85.0
M_255_AA,870070,NULL,-22.1,-65.6,3460.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,44.0,1958.0,2011.0,41.0,1960.0,2011.0,44.0,1958.0,2011.0,41.0,1960.0,2011.0,41.0,1960.0,2011.0,44.0,1958.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1995.0,2011.0,44.0,1958.0,2011.0,27.0,1958.0,2010.0,11552.0,2.158413,0.0,0.0,11552.0,100.0,28.0,63.636364,8268.0,2.018762,0.0,0.0,8268.0,100.0,19.0,46.341463,12390.0,2.105929,0.0,0.0,12390.0,100.0,31.0,70.454545,10058.0,2.12938,1825.0,18.14476,8233.0,81.85524,14.0,34.146341,10058.0,2.129376,5657.0,56.24379,4401.0,43.75621,3.0,7.317073,12316.0,2.097794,0.0,0.0,12316.0,100.0,30.0,68.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.1072907,0.0,0.0,21.0,100.0,0.0,0.0,12289.0,2.184094,0.0,0.0,12289.0,100.0,31.0,70.45455,660.0,0.19025,0.0,0.0,660.0,100.0,0.0,0.0,85.0
M_256_AA,870070,NULL,-22.167,-66.0,3462.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,1.0,1975.0,1975.0,1.0,1975.0,1975.0,1.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975.0,1975.0,0.0,0.0,0.0,1.0,0.000187,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.000244,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.00017,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00017,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001777275,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_257_AA,870160,NULL,-23.133,-64.3,357.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,4.0,1965.0,1968.0,4.0,1965.0,1968.0,4.0,1965.0,1968.0,4.0,1965.0,1968.0,4.0,1965.0,1968.0,4.0,1965.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1965.0,1968.0,4.0,1965.0,1968.0,1045.0,0.195251,0.0,0.0,1045.0,100.0,1.0,25.0,181.0,0.044194,0.0,0.0,181.0,100.0,0.0,0.0,1119.0,0.190196,0.0,0.0,1119.0,100.0,2.0,50.0,865.0,0.183129,583.0,67.39884,282.0,32.60116,0.0,0.0,865.0,0.183129,122.0,14.10405,743.0,85.89595,0.0,0.0,1137.0,0.193666,0.0,0.0,1137.0,100.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.2008321,0.0,0.0,1130.0,100.0,2.0,50.0,1135.0,0.3271723,0.0,0.0,1135.0,100.0,2.0,50.0,85.0
M_258_AA,870160,NULL,-23.15,-64.31,357.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,675.0,0.126119,0.0,0.0,675.0,100.0,1.0,33.333333,723.0,0.176532,0.0,0.0,723.0,100.0,1.0,33.333333,723.0,0.122888,0.0,0.0,723.0,100.0,1.0,33.333333,722.0,0.152855,0.0,0.0,722.0,100.0,1.0,33.333333,722.0,0.152854,721.0,99.8615,1.0,0.138504,0.0,0.0,723.0,0.123149,0.0,0.0,723.0,100.0,1.0,33.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.128497,0.0,0.0,723.0,100.0,1.0,33.33333,721.0,0.2078337,0.0,0.0,721.0,100.0,1.0,33.33333,85.0
M_259_AA,870160,NULL,-23.15,-64.317,357.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,41.0,1960.0,2011.0,41.0,1960.0,2011.0,41.0,1960.0,2011.0,41.0,1960.0,2011.0,41.0,1960.0,2011.0,41.0,1960.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1989.0,2007.0,41.0,1960.0,2011.0,36.0,1965.0,2011.0,12246.0,2.288082,0.0,0.0,12246.0,100.0,31.0,75.609756,9513.0,2.322748,0.0,0.0,9513.0,100.0,20.0,48.780488,12595.0,2.140773,0.0,0.0,12595.0,100.0,33.0,80.487805,10629.0,2.250267,2814.0,26.47474,7815.0,73.52526,14.0,34.146341,10629.0,2.250262,5152.0,48.47116,5477.0,51.52884,5.0,12.195122,12590.0,2.144464,0.0,0.0,12590.0,100.0,33.0,80.487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.02043632,0.0,0.0,4.0,100.0,0.0,0.0,12593.0,2.238123,0.0,0.0,12593.0,100.0,33.0,80.4878,10476.0,3.019786,0.0,0.0,10476.0,100.0,25.0,69.44444,85.0
M_260_AA,870160,NULL,-23.15,-64.32,357.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,9.0,1998.0,2006.0,9.0,1998.0,2006.0,9.0,1998.0,2006.0,9.0,1998.0,2006.0,9.0,1998.0,2006.0,9.0,1998.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1998.0,2006.0,9.0,1998.0,2006.0,988.0,0.184601,0.0,0.0,988.0,100.0,1.0,11.111111,1038.0,0.253444,0.0,0.0,1038.0,100.0,1.0,11.111111,1066.0,0.181188,0.0,0.0,1066.0,100.0,1.0,11.111111,1058.0,0.223989,6.0,0.567108,1052.0,99.43289,1.0,11.111111,1058.0,0.223989,1048.0,99.05482,10.0,0.94518,0.0,0.0,1065.0,0.181402,0.0,0.0,1065.0,100.0,1.0,11.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,0.1894576,0.0,0.0,1066.0,100.0,1.0,11.11111,1066.0,0.3072825,0.0,0.0,1066.0,100.0,1.0,11.11111,85.0
M_261_AA,870160,NULL,-23.25,-64.533,357.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00017,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00017,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001777275,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_262_AA,870210,NULL,-23.25,-64.3,307.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,3.0,1940.0,1942.0,0.0,0.0,0.0,3.0,1940.0,1942.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1940.0,1942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1940.0,1942.0,577.0,0.107809,0.0,0.0,577.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.103172,0.0,0.0,607.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.125704,0.0,0.0,738.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.09310719,0.0,0.0,323.0,100.0,0.0,0.0,85.0
M_263_AA,870220,NULL,-22.483,-63.8,450.0,NOAA,ARGENTINA,NULL,NULL,NULL,NULL,NULL,ARGENTINA,WGS 1984,SI,NULL,NULL,1.0,1973.0,1973.0,0.0,0.0,0.0,1.0,1973.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1973.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1973.0,1973.0,1.0,1973.0,1973.0,1.0,0.000187,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00034,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.000341,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0003554551,0.0,0.0,2.0,100.0,0.0,0.0,2.0,0.0005765151,0.0,0.0,2.0,100.0,0.0,0.0,85.0
